log_entry
  → Marriage: #389 and #3
  → Death: Person #294 (age 64 years)
  → Marriage: #451 and #203
  → Marriage: #574 and #30
  → Marriage: #898 and #98
  → Marriage: #957 and #209
  → Death: Person #740 (age 32 years)
  → Death: Person #656 (age 79 years)
  → Death: Person #6 (age 10 years)
  → Marriage: #947 and #13
  → Marriage: #505 and #99
"  → Death: Person #424, partner #85 begins waiting"
  → Death: Person #424 (age 91 years)
  → Death: Person #147 (age 96 years)
  → Death: Person #73 (age 100 years)
  → Marriage: #409 and #104
  → Marriage: #705 and #205
  → Death: Person #624 (age 84 years)
  → Death: Person #775 (age 90 years)
  → Marriage: #948 and #151
  → Marriage: #995 and #11
  → Marriage: #779 and #110
  → Death: Person #945 (age 55 years)
  → Marriage: #397 and #183
  → Marriage: #745 and #101
  → Death: Person #220 (age 18 years)
"  → Death: Person #71, partner #665 begins waiting"
  → Death: Person #71 (age 52 years)
  → Marriage: #579 and #125
  → Marriage: #258 and #246
  → Marriage: #310 and #79
  → Marriage: #977 and #49
  → Death: Person #372 (age 2 years)
  → Marriage: #872 and #15
  → Marriage: #477 and #20
  → Death: Person #286 (age 1 years)
  → Marriage: #863 and #243
  → Death: Person #565 (age 28 years)
"  → Death: Person #245, partner #885 begins waiting"
  → Death: Person #245 (age 72 years)
  → Marriage: #918 and #69
  → Marriage: #814 and #121
  → Death: Person #891 (age 32 years)
  → Death: Person #346 (age 76 years)
"  → Death: Person #733, partner #240 begins waiting"
  → Death: Person #733 (age 62 years)
  → Marriage: #885 and #210
  → Death: Person #252 (age 89 years)
  → Marriage: #741 and #57
  → Marriage: #298 and #23
  → Marriage: #493 and #173
  → Death: Person #819 (age 98 years)
  → Marriage: #836 and #190
  → Death: Person #614 (age 46 years)
  → Marriage: #322 and #119
  → Marriage: #323 and #153
  → Marriage: #757 and #180
  → Marriage: #767 and #83
  → Marriage: #959 and #230
  → Death: Person #950 (age 99 years)
  → Marriage: #391 and #170
  → Marriage: #535 and #163
"  → Death: Person #957, partner #209 begins waiting"
  → Death: Person #957 (age 91 years)
  → Marriage: #307 and #200
"  → Death: Person #45, partner #841 begins waiting"
  → Death: Person #45 (age 76 years)
  → Death: Person #884 (age 7 years)
  → Marriage: #538 and #65
  → Death: Person #731 (age 99 years)
  → Death: Person #281 (age 90 years)
  → Marriage: #272 and #43
  → Death: Person #501 (age 35 years)
  → Death: Person #990 (age 3 years)
  → Death: Person #851 (age 68 years)
  → Marriage: #943 and #1
"  → Death: Person #910, partner #232 begins waiting"
  → Death: Person #910 (age 58 years)
  → Death: Person #259 (age 29 years)
  → Marriage: #412 and #21
"  → Death: Person #495, partner #77 begins waiting"
  → Death: Person #495 (age 86 years)
  → Marriage: #393 and #191
  → Marriage: #701 and #100
  → Death: Person #456 (age 90 years)
  → Marriage: #667 and #208
  → Marriage: #721 and #148
  → Death: Person #978 (age 89 years)
  → Marriage: #290 and #169
  → Death: Person #903 (age 22 years)
"  → Death: Person #188, partner #469 begins waiting"
  → Death: Person #188 (age 79 years)
  → Marriage: #805 and #166
"  → Death: Person #183, partner #397 begins waiting"
  → Death: Person #183 (age 75 years)
  → Death: Person #591 (age 63 years)
  → Marriage: #852 and #204
"  → Death: Person #625, partner #67 begins waiting"
  → Death: Person #625 (age 65 years)
  → Marriage: #436 and #181
  → Death: Person #255 (age 82 years)
  → Marriage: #982 and #97
  → Marriage: #367 and #120
"  → Death: Person #407, partner #192 begins waiting"
  → Death: Person #407 (age 80 years)
  → Death: Person #545 (age 96 years)
  → Death: Person #276 (age 80 years)
  → Death: Person #826 (age 87 years)
"  → Death: Person #439, partner #28 begins waiting"
  → Death: Person #439 (age 87 years)
  → Death: Person #999 (age 91 years)
"  → Death: Person #902, partner #218 begins waiting"
  → Death: Person #902 (age 93 years)
"  → Death: Person #136, partner #889 begins waiting"
  → Death: Person #136 (age 20 years)
  → Death: Person #663 (age 67 years)
  → Marriage: #671 and #42
  → Death: Person #526 (age 82 years)
  → Death: Person #865 (age 19 years)
"  → Death: Person #228, partner #888 begins waiting"
  → Death: Person #228 (age 49 years)
  → Death: Person #911 (age 4 years)
  → Death: Person #528 (age 95 years)
"  → Death: Person #975, partner #216 begins waiting"
  → Death: Person #975 (age 66 years)
  → Death: Person #954 (age 31 years)
  → Death: Person #41 (age 78 years)
  → Death: Person #90 (age 9 years)
  → Marriage: #498 and #26
"  → Death: Person #947, partner #13 begins waiting"
  → Death: Person #947 (age 58 years)
  → Death: Person #979 (age 68 years)
  → Death: Person #941 (age 73 years)
  → Death: Person #551 (age 2 years)
  → Partner search: Person #217
  → Partner search: Person #217
  → Partner search: Person #217
  → Partner search: Person #217
  → Partner search: Person #217
  → End waiting: Person #217 available for partnership
"  → Death: Person #214, partner #342 begins waiting"
  → Death: Person #214 (age 82 years)
  → Death: Person #497 (age 47 years)
  → Marriage: #931 and #129
  → Death: Person #85 (age 90 years)
  → Marriage: #416 and #105
  → Death: Person #269 (age 38 years)
  → Marriage: #524 and #76
  → Marriage: #573 and #219
  → Marriage: #513 and #47
  → Marriage: #342 and #127
  → Partner search: Person #216
  → Partner search: Person #216
  → Partner search: Person #216
  → Partner search: Person #216
  → Partner search: Person #216
  → Partner search: Person #216
  → End waiting: Person #216 available for partnership
  → Death: Person #560 (age 101 years)
"  → Death: Person #203, partner #451 begins waiting"
  → Death: Person #203 (age 50 years)
  → Death: Person #566 (age 86 years)
  → Death: Person #812 (age 80 years)
  → Death: Person #383 (age 95 years)
"  → Death: Person #17, partner #344 begins waiting"
  → Death: Person #17 (age 65 years)
  → Partner search: Person #13
  → Partner search: Person #13
  → Partner search: Person #13
  → Partner search: Person #13
  → Partner search: Person #13
  → Partner search: Person #13
  → End waiting: Person #13 available for partnership
  → Death: Person #687 (age 83 years)
  → Marriage: #799 and #193
  → Partner search: Person #77
  → Partner search: Person #77
  → Partner search: Person #77
  → Partner search: Person #77
  → Partner search: Person #77
  → Partner search: Person #77
  → End waiting: Person #77 available for partnership
  → Death: Person #697 (age 69 years)
  → Marriage: #665 and #24
  → Marriage: #594 and #176
  → Marriage: #320 and #133
"  → Death: Person #800, partner #51 begins waiting"
  → Death: Person #800 (age 57 years)
  → Death: Person #894 (age 30 years)
  → Death: Person #876 (age 38 years)
  → Marriage: #405 and #175
  → Marriage: #962 and #217
  → Death: Person #648 (age 38 years)
"  → Death: Person #931, partner #129 begins waiting"
  → Death: Person #931 (age 68 years)
  → Death: Person #483 (age 88 years)
  → Partner search: Person #240
  → Partner search: Person #240
  → Partner search: Person #240
  → Partner search: Person #240
  → End waiting: Person #240 available for partnership
  → Death: Person #518 (age 101 years)
"  → Death: Person #317, partner #56 begins waiting"
  → Death: Person #317 (age 84 years)
  → Death: Person #507 (age 90 years)
"  → Death: Person #773, partner #63 begins waiting"
  → Death: Person #773 (age 70 years)
"  → Death: Person #47, partner #513 begins waiting"
  → Death: Person #47 (age 94 years)
  → Death: Person #899 (age 91 years)
"  → Death: Person #26, partner #498 begins waiting"
  → Death: Person #26 (age 83 years)
"  → Death: Person #709, partner #80 begins waiting"
  → Death: Person #709 (age 80 years)
  → Marriage: #459 and #235
"  → Death: Person #704, partner #212 begins waiting"
  → Death: Person #704 (age 77 years)
  → Marriage: #889 and #70
  → Death: Person #137 (age 6 years)
"  → Death: Person #493, partner #173 begins waiting"
  → Death: Person #493 (age 86 years)
  → Death: Person #454 (age 33 years)
  → Death: Person #157 (age 85 years)
"  → Death: Person #53, partner #860 begins waiting"
  → Death: Person #53 (age 15 years)
  → Death: Person #715 (age 10 years)
  → Death: Person #870 (age 86 years)
  → Death: Person #277 (age 48 years)
"  → Death: Person #997, partner #198 begins waiting"
  → Death: Person #997 (age 95 years)
"  → Death: Person #48, partner #770 begins waiting"
  → Death: Person #48 (age 71 years)
"  → Death: Person #889, partner #70 begins waiting"
  → Death: Person #889 (age 59 years)
  → Death: Person #553 (age 80 years)
  → Marriage: #874 and #167
  → Marriage: #385 and #140
  → Death: Person #253 (age 90 years)
"  → Death: Person #191, partner #393 begins waiting"
  → Death: Person #191 (age 88 years)
  → Death: Person #463 (age 20 years)
"  → Death: Person #359, partner #143 begins waiting"
  → Death: Person #359 (age 88 years)
  → Death: Person #720 (age 84 years)
  → Death: Person #634 (age 94 years)
  → Partner search: Person #232
  → Partner search: Person #232
  → Partner search: Person #232
  → Partner search: Person #232
  → End waiting: Person #232 available for partnership
  → Marriage: #431 and #201
  → Marriage: #513 and #8
  → Death: Person #917 (age 22 years)
"  → Death: Person #124, partner #643 begins waiting"
  → Death: Person #124 (age 97 years)
  → Partner search: Person #841
  → Partner search: Person #841
  → End waiting: Person #841 available for partnership
  → Death: Person #287 (age 4 years)
"  → Death: Person #808, partner #18 begins waiting"
  → Death: Person #808 (age 51 years)
  → Death: Person #549 (age 83 years)
  → Death: Person #827 (age 54 years)
"  → Death: Person #9, partner #262 begins waiting"
  → Death: Person #9 (age 101 years)
"  → Death: Person #37, partner #377 begins waiting"
  → Death: Person #37 (age 92 years)
  → Death: Person #575 (age 98 years)
  → Death: Person #980 (age 93 years)
  → Death: Person #628 (age 47 years)
"  → Death: Person #799, partner #193 begins waiting"
  → Death: Person #799 (age 92 years)
  → Marriage: #643 and #38
"  → Death: Person #237, partner #509 begins waiting"
  → Death: Person #237 (age 85 years)
"  → Death: Person #155, partner #264 begins waiting"
  → Death: Person #155 (age 68 years)
  → Partner search: Person #212
  → Partner search: Person #212
  → Partner search: Person #212
  → Partner search: Person #212
  → Partner search: Person #212
  → End waiting: Person #212 available for partnership
  → Death: Person #732 (age 25 years)
  → Marriage: #964 and #77
  → Marriage: #888 and #212
  → Death: Person #366 (age 72 years)
  → Death: Person #78 (age 96 years)
"  → Death: Person #116, partner #647 begins waiting"
  → Death: Person #116 (age 97 years)
"  → Death: Person #4, partner #890 begins waiting"
  → Death: Person #4 (age 67 years)
  → Death: Person #523 (age 78 years)
  → Marriage: #895 and #94
  → Death: Person #400 (age 62 years)
  → Partner search: Person #239
  → Partner search: Person #239
  → Partner search: Person #239
  → Partner search: Person #239
  → Partner search: Person #239
  → Partner search: Person #239
  → End waiting: Person #239 available for partnership
"  → Death: Person #206, partner #494 begins waiting"
  → Death: Person #206 (age 51 years)
  → Marriage: #271 and #182
  → Death: Person #469 (age 87 years)
"  → Death: Person #320, partner #133 begins waiting"
  → Death: Person #320 (age 78 years)
  → Death: Person #906 (age 7 years)
"  → Death: Person #665, partner #24 begins waiting"
  → Death: Person #665 (age 76 years)
  → Death: Person #869 (age 21 years)
  → Partner search: Person #24
  → Partner search: Person #24
  → Partner search: Person #24
  → End waiting: Person #24 available for partnership
  → Death: Person #561 (age 6 years)
"  → Death: Person #93, partner #254 begins waiting"
  → Death: Person #93 (age 48 years)
"  → Death: Person #307, partner #200 begins waiting"
  → Death: Person #307 (age 78 years)
  → Death: Person #660 (age 22 years)
  → Partner search: Person #393
  → End waiting: Person #393 available for partnership
  → Death: Person #343 (age 77 years)
"  → Death: Person #579, partner #125 begins waiting"
  → Death: Person #579 (age 94 years)
"  → Death: Person #392, partner #102 begins waiting"
  → Death: Person #392 (age 51 years)
"  → Death: Person #298, partner #23 begins waiting"
  → Death: Person #298 (age 64 years)
  → Marriage: #698 and #231
"  → Death: Person #225, partner #659 begins waiting"
  → Death: Person #225 (age 49 years)
"  → Death: Person #513, partner #8 begins waiting"
  → Death: Person #513 (age 90 years)
  → Death: Person #295 (age 83 years)
  → Death: Person #924 (age 10 years)
  → Marriage: #451 and #240
  → Death: Person #284 (age 67 years)
  → Death: Person #369 (age 6 years)
  → Death: Person #488 (age 75 years)
  → Death: Person #769 (age 86 years)
  → Death: Person #674 (age 43 years)
  → Death: Person #426 (age 61 years)
"  → Death: Person #987, partner #179 begins waiting"
  → Death: Person #987 (age 67 years)
"  → Death: Person #620, partner #92 begins waiting"
  → Death: Person #620 (age 51 years)
  → Death: Person #670 (age 87 years)
"  → Death: Person #165, partner #914 begins waiting"
  → Death: Person #165 (age 79 years)
  → Partner search: Person #87
  → Partner search: Person #87
  → End waiting: Person #87 available for partnership
  → Death: Person #949 (age 11 years)
"  → Death: Person #708, partner #160 begins waiting"
  → Death: Person #708 (age 70 years)
"  → Death: Person #701, partner #100 begins waiting"
  → Death: Person #701 (age 66 years)
  → Death: Person #788 (age 42 years)
  → Death: Person #823 (age 19 years)
  → Death: Person #352 (age 77 years)
"  → Death: Person #1, partner #943 begins waiting"
  → Death: Person #1 (age 96 years)
  → Death: Person #193 (age 99 years)
  → Death: Person #943 (age 92 years)
"  → Death: Person #107, partner #546 begins waiting"
  → Death: Person #107 (age 38 years)
  → Death: Person #358 (age 77 years)
  → Marriage: #396 and #239
"  → Death: Person #787, partner #249 begins waiting"
  → Death: Person #787 (age 79 years)
  → Death: Person #234 (age 100 years)
  → Death: Person #457 (age 41 years)
  → Marriage: #688 and #144
"  → Death: Person #290, partner #169 begins waiting"
  → Death: Person #290 (age 81 years)
  → Death: Person #651 (age 47 years)
  → Death: Person #331 (age 30 years)
"  → Death: Person #671, partner #42 begins waiting"
  → Death: Person #671 (age 101 years)
"  → Death: Person #231, partner #698 begins waiting"
  → Death: Person #231 (age 20 years)
  → Partner search: Person #143
  → Partner search: Person #143
  → Partner search: Person #143
  → End waiting: Person #143 available for partnership
  → Death: Person #828 (age 72 years)
  → Death: Person #794 (age 81 years)
"  → Death: Person #688, partner #144 begins waiting"
  → Death: Person #688 (age 97 years)
  → Death: Person #862 (age 38 years)
  → Death: Person #301 (age 37 years)
  → Death: Person #324 (age 68 years)
"  → Death: Person #3, partner #389 begins waiting"
  → Death: Person #3 (age 33 years)
  → Death: Person #646 (age 36 years)
  → Death: Person #377 (age 92 years)
"  → Death: Person #175, partner #405 begins waiting"
  → Death: Person #175 (age 101 years)
  → Death: Person #365 (age 2 years)
  → Marriage: #784 and #216
  → Death: Person #133 (age 97 years)
  → Death: Person #264 (age 91 years)
  → Death: Person #710 (age 26 years)
  → Death: Person #448 (age 84 years)
"  → Death: Person #178, partner #478 begins waiting"
  → Death: Person #178 (age 100 years)
  → Death: Person #755 (age 98 years)
  → Death: Person #89 (age 6 years)
  → Death: Person #36 (age 99 years)
  → Partner search: Person #92
  → Partner search: Person #92
  → Partner search: Person #92
  → End waiting: Person #92 available for partnership
"  → Death: Person #416, partner #105 begins waiting"
  → Death: Person #416 (age 89 years)
"  → Death: Person #367, partner #120 begins waiting"
  → Death: Person #367 (age 66 years)
  → Marriage: #647 and #13
  → Death: Person #393 (age 53 years)
"  → Death: Person #278, partner #2 begins waiting"
  → Death: Person #278 (age 87 years)
  → Death: Person #144 (age 95 years)
  → End waiting: Person #643 available for partnership
  → Death: Person #734 (age 33 years)
"  → Death: Person #919, partner #159 begins waiting"
  → Death: Person #919 (age 60 years)
"  → Death: Person #901, partner #72 begins waiting"
  → Death: Person #901 (age 93 years)
  → Partner search: Person #23
  → Partner search: Person #23
  → Partner search: Person #23
  → End waiting: Person #23 available for partnership
  → Death: Person #305 (age 7 years)
  → Death: Person #636 (age 101 years)
  → Marriage: #478 and #232
  → Death: Person #536 (age 94 years)
  → Death: Person #105 (age 84 years)
  → Partner search: Person #179
  → Partner search: Person #179
  → End waiting: Person #179 available for partnership
  → Death: Person #650 (age 5 years)
  → Death: Person #926 (age 1 years)
  → Death: Person #867 (age 90 years)
  → Death: Person #761 (age 8 years)
  → Marriage: #846 and #24
  → Death: Person #18 (age 48 years)
"  → Death: Person #210, partner #885 begins waiting"
  → Death: Person #210 (age 82 years)
  → Death: Person #403 (age 75 years)
  → Death: Person #860 (age 80 years)
  → Partner search: Person #42
  → Partner search: Person #42
  → End waiting: Person #42 available for partnership
  → Death: Person #283 (age 20 years)
  → Death: Person #474 (age 26 years)
"  → Death: Person #57, partner #741 begins waiting"
  → Death: Person #57 (age 88 years)
"  → Death: Person #207, partner #461 begins waiting"
  → Death: Person #207 (age 57 years)
  → Death: Person #355 (age 75 years)
"  → Death: Person #176, partner #594 begins waiting"
  → Death: Person #176 (age 62 years)
  → Death: Person #727 (age 89 years)
  → Death: Person #900 (age 81 years)
  → Death: Person #484 (age 46 years)
"  → Death: Person #409, partner #104 begins waiting"
  → Death: Person #409 (age 80 years)
  → Partner search: Person #160
  → Partner search: Person #160
  → End waiting: Person #160 available for partnership
  → Partner search: Person #104
  → Partner search: Person #104
  → End waiting: Person #104 available for partnership
  → Death: Person #370 (age 64 years)
"  → Death: Person #994, partner #40 begins waiting"
  → Death: Person #994 (age 93 years)
  → Partner search: Person #72
  → End waiting: Person #72 available for partnership
  → End waiting: Person #67 available for partnership
"  → Death: Person #414, partner #171 begins waiting"
  → Death: Person #414 (age 95 years)
  → Death: Person #742 (age 3 years)
"  → Death: Person #767, partner #83 begins waiting"
  → Death: Person #767 (age 59 years)
  → Marriage: #498 and #23
  → Death: Person #652 (age 14 years)
"  → Death: Person #959, partner #230 begins waiting"
  → Death: Person #959 (age 53 years)
  → Death: Person #703 (age 84 years)
  → Death: Person #996 (age 50 years)
"  → Death: Person #181, partner #436 begins waiting"
  → Death: Person #181 (age 93 years)
"  → Death: Person #721, partner #148 begins waiting"
  → Death: Person #721 (age 80 years)
  → Partner search: Person #389
  → End waiting: Person #389 available for partnership
  → Death: Person #198 (age 82 years)
  → Death: Person #868 (age 98 years)
"  → Death: Person #952, partner #64 begins waiting"
  → Death: Person #952 (age 52 years)
  → Death: Person #562 (age 25 years)
  → Marriage: #455 and #92
"  → Death: Person #44, partner #758 begins waiting"
  → Death: Person #44 (age 70 years)
  → Death: Person #413 (age 28 years)
  → Marriage: #389 and #72
"  → Death: Person #11, partner #995 begins waiting"
  → Death: Person #11 (age 39 years)
  → Death: Person #328 (age 74 years)
  → Death: Person #797 (age 71 years)
"  → Death: Person #452, partner #138 begins waiting"
  → Death: Person #452 (age 54 years)
  → Partner search: Person #83
  → End waiting: Person #83 available for partnership
  → Death: Person #111 (age 3 years)
  → Death: Person #209 (age 93 years)
"  → Death: Person #768, partner #115 begins waiting"
  → Death: Person #768 (age 86 years)
  → Death: Person #230 (age 101 years)
  → Death: Person #758 (age 57 years)
  → Death: Person #453 (age 97 years)
  → Marriage: #986 and #87
"  → Death: Person #184, partner #292 begins waiting"
  → Death: Person #184 (age 82 years)
  → Death: Person #608 (age 73 years)
"  → Death: Person #779, partner #110 begins waiting"
  → Death: Person #779 (age 62 years)
  → Marriage: #816 and #179
  → Death: Person #386 (age 74 years)
  → Marriage: #292 and #143
  → Death: Person #698 (age 77 years)
  → Death: Person #148 (age 99 years)
  → Partner search: Person #56
  → End waiting: Person #56 available for partnership
  → Marriage: #344 and #104
"  → Death: Person #205, partner #705 begins waiting"
  → Death: Person #205 (age 82 years)
  → Marriage: #735 and #83
  → Death: Person #398 (age 87 years)
  → Death: Person #657 (age 99 years)
"  → Death: Person #508, partner #108 begins waiting"
  → Death: Person #508 (age 75 years)
"  → Death: Person #212, partner #888 begins waiting"
  → Death: Person #212 (age 50 years)
  → End waiting: Person #115 available for partnership
  → Death: Person #125 (age 90 years)
  → Death: Person #570 (age 72 years)
"  → Death: Person #248, partner #340 begins waiting"
  → Death: Person #248 (age 75 years)
  → End waiting: Person #885 available for partnership
"  → Death: Person #357, partner #54 begins waiting"
  → Death: Person #357 (age 68 years)
  → Death: Person #616 (age 79 years)
"  → Death: Person #201, partner #431 begins waiting"
  → Death: Person #201 (age 89 years)
  → Death: Person #875 (age 31 years)
  → Death: Person #993 (age 71 years)
  → Death: Person #594 (age 64 years)
"  → Death: Person #121, partner #814 begins waiting"
  → Death: Person #121 (age 94 years)
  → Death: Person #534 (age 33 years)
"  → Death: Person #258, partner #246 begins waiting"
  → Death: Person #258 (age 56 years)
  → Death: Person #583 (age 9 years)
  → Partner search: Person #699
  → Partner search: Person #699
  → Partner search: Person #831
  → Partner search: Person #831
  → Partner search: Person #831
  → Partner search: Person #831
  → Partner search: Person #831
  → Partner search: Person #831
  → Breakup scheduled: Person #638
  → Breakup scheduled: Person #422
  → Breakup scheduled: Person #77
  → Breakup scheduled: Person #962
  → Breakup scheduled: Person #304
  → Partner search: Person #885
  → Partner search: Person #885
  → Partner search: Person #885
  → Partner search: Person #885
  → Partner search: Person #885
  → Partner search: Person #885
  → Partner search: Person #885
  → Partner search: Person #885
  → Partner search: Person #349
  → Partner search: Person #349
  → Partner search: Person #349
  → Partner search: Person #349
  → Partner search: Person #349
  → Partner search: Person #349
  → Partner search: Person #349
  → Partner search: Person #807
  → Partner search: Person #807
  → Partner search: Person #807
  → Partner search: Person #807
  → Partner search: Person #841
  → Partner search: Person #490
  → Partner search: Person #490
  → Partner search: Person #490
  → Breakup scheduled: Person #667
  → Partner search: Person #330
  → Partner search: Person #330
  → Breakup scheduled: Person #186
  → Partner search: Person #991
  → Partner search: Person #991
  → Breakup scheduled: Person #836
  → Partner search: Person #879
  → Partner search: Person #879
  → Partner search: Person #879
  → Breakup scheduled: Person #196
  → Partner search: Person #408
  → Partner search: Person #736
  → Partner search: Person #736
  → Partner search: Person #615
  → Breakup scheduled: Person #49
  → Partner search: Person #693
  → Partner search: Person #693
  → Partner search: Person #693
  → Breakup scheduled: Person #396
  → Partner search: Person #581
  → Partner search: Person #581
  → Partner search: Person #581
  → Partner search: Person #923
  → Breakup scheduled: Person #642
  → Partner search: Person #544
  → Partner search: Person #544
  → Breakup scheduled: Person #168
  → Breakup scheduled: Person #66
  → Breakup scheduled: Person #754
  → Partner search: Person #920
  → Breakup scheduled: Person #141
  → Breakup scheduled: Person #564
  → Partner search: Person #609
  → Partner search: Person #609
  → Partner search: Person #415
  → Partner search: Person #415
  → Partner search: Person #415
  → Partner search: Person #415
  → Partner search: Person #690
  → Partner search: Person #690
  → Partner search: Person #690
  → Partner search: Person #690
  → Partner search: Person #690
  → Partner search: Person #380
  → Partner search: Person #380
  → Partner search: Person #380
  → Partner search: Person #960
  → Partner search: Person #960
  → Partner search: Person #960
  → Partner search: Person #552
  → Partner search: Person #552
  → Partner search: Person #569
  → Partner search: Person #569
  → Partner search: Person #569
  → Partner search: Person #569
  → Partner search: Person #394
  → Partner search: Person #394
  → Partner search: Person #394
  → Partner search: Person #394
  → Partner search: Person #763
  → Partner search: Person #486
  → Partner search: Person #486
  → Partner search: Person #486
  → Partner search: Person #486
  → Partner search: Person #486
  → Breakup scheduled: Person #300
  → Partner search: Person #654
  → Partner search: Person #654
  → Partner search: Person #654
  → Breakup scheduled: Person #273
  → Breakup scheduled: Person #81
  → Partner search: Person #916
  → Partner search: Person #916
  → Partner search: Person #916
  → Partner search: Person #916
  → Breakup scheduled: Person #260
  → Partner search: Person #777
  → Partner search: Person #777
  → Partner search: Person #777
  → Breakup scheduled: Person #322
  → Breakup scheduled: Person #550
  → Breakup scheduled: Person #244
  → Partner search: Person #750
  → Partner search: Person #750
  → Partner search: Person #750
  → Partner search: Person #750
  → Breakup scheduled: Person #243
  → Partner search: Person #728
  → Partner search: Person #728
  → Partner search: Person #728
  → Partner search: Person #728
  → Partner search: Person #728
  → Partner search: Person #728
  → Partner search: Person #728
  → Partner search: Person #728
  → Partner search: Person #953
  → Breakup scheduled: Person #982
  → Partner search: Person #293
  → Partner search: Person #293
  → Partner search: Person #858
  → Partner search: Person #858
  → Partner search: Person #858
  → Partner search: Person #858
  → Breakup scheduled: Person #251
  → Breakup scheduled: Person #23
  → Breakup scheduled: Person #130
  → Partner search: Person #666
  → Partner search: Person #666
  → Breakup scheduled: Person #222
  → Breakup scheduled: Person #247
  → Partner search: Person #748
  → Partner search: Person #748
  → Partner search: Person #748
  → Breakup scheduled: Person #418
  → Partner search: Person #791
  → Partner search: Person #791
  → Partner search: Person #791
  → Breakup scheduled: Person #95
  → Partner search: Person #680
  → Partner search: Person #680
  → Partner search: Person #680
  → Partner search: Person #680
  → Partner search: Person #680
  → Partner search: Person #476
  → Partner search: Person #476
  → Partner search: Person #476
  → Partner search: Person #476
  → Breakup scheduled: Person #927
  → Breakup scheduled: Person #101
  → Partner search: Person #360
  → Partner search: Person #360
  → Partner search: Person #360
  → Partner search: Person #520
  → Partner search: Person #520
  → Breakup scheduled: Person #272
  → Breakup scheduled: Person #182
  → Breakup scheduled: Person #164
  → Partner search: Person #629
  → Partner search: Person #629
  → Partner search: Person #629
  → Partner search: Person #629
  → Partner search: Person #629
  → Breakup scheduled: Person #187
  → Partner search: Person #464
  → Partner search: Person #464
  → Partner search: Person #447
  → Partner search: Person #447
  → Partner search: Person #447
  → Partner search: Person #447
  → Partner search: Person #447
  → Partner search: Person #447
  → Partner search: Person #315
  → Partner search: Person #315
  → Partner search: Person #315
  → Partner search: Person #913
  → Partner search: Person #913
  → Breakup scheduled: Person #681
  → Breakup scheduled: Person #239
  → Breakup scheduled: Person #739
  → Breakup scheduled: Person #848
  → Partner search: Person #542
  → Partner search: Person #542
  → Partner search: Person #542
  → Partner search: Person #822
  → Partner search: Person #822
  → Breakup scheduled: Person #711
  → Partner search: Person #417
  → Partner search: Person #417
  → Partner search: Person #571
  → Partner search: Person #571
  → Partner search: Person #571
  → Partner search: Person #956
  → Partner search: Person #956
  → Partner search: Person #956
  → Partner search: Person #511
  → Partner search: Person #511
  → Partner search: Person #511
  → Partner search: Person #585
  → Partner search: Person #585
  → Partner search: Person #585
  → Partner search: Person #585
  → Partner search: Person #585
  → Breakup scheduled: Person #846
  → Breakup scheduled: Person #323
  → Partner search: Person #593
  → Partner search: Person #593
  → Partner search: Person #593
  → Partner search: Person #593
  → Partner search: Person #695
  → Breakup scheduled: Person #204
  → Partner search: Person #829
  → Partner search: Person #829
  → Partner search: Person #829
  → Partner search: Person #829
  → Partner search: Person #829
  → Partner search: Person #829
  → Partner search: Person #880
  → Partner search: Person #880
  → Partner search: Person #880
  → Breakup scheduled: Person #132
  → Breakup scheduled: Person #38
  → Breakup scheduled: Person #939
  → Breakup scheduled: Person #65
"Year 1: Pop=658, B=0, D=342, M=226, S=0"
  → Marriage: #609 and #115
  → Death: Person #376 (age 47 years)
"  → Death: Person #14, partner #783 begins waiting"
  → Death: Person #14 (age 60 years)
"  → Death: Person #986, partner #87 begins waiting"
  → Death: Person #986 (age 84 years)
  → Partner search: Person #102
  → Partner search: Person #102
  → Partner search: Person #102
  → Partner search: Person #102
  → End waiting: Person #102 available for partnership
  → Death: Person #544 (age 96 years)
  → Death: Person #546 (age 68 years)
  → Death: Person #666 (age 79 years)
  → Separation: #304 and #nothing
  → Marriage: #791 and #56
  → Death: Person #552 (age 69 years)
  → Death: Person #599 (age 9 years)
  → Separation: #186 and #nothing
  → Partner search: Person #64
  → Partner search: Person #64
  → Partner search: Person #64
  → Partner search: Person #64
  → Partner search: Person #64
  → Partner search: Person #64
  → Partner search: Person #64
  → Partner search: Person #64
  → Partner search: Person #64
  → Partner search: Person #64
  → Partner search: Person #64
  → End waiting: Person #64 available for partnership
  → Death: Person #679 (age 10 years)
  → Separation: #247 and #nothing
  → Separation: #681 and #nothing
  → Partner search: Person #223
  → Partner search: Person #223
  → Partner search: Person #223
  → Partner search: Person #223
  → Partner search: Person #223
  → End waiting: Person #223 available for partnership
"  → Death: Person #619, partner #50 begins waiting"
  → Death: Person #619 (age 64 years)
  → Marriage: #64 and #420
  → Partner search: Person #138
  → Partner search: Person #138
  → Partner search: Person #138
  → Partner search: Person #138
  → Partner search: Person #138
  → Partner search: Person #138
  → Partner search: Person #138
  → End waiting: Person #138 available for partnership
  → Death: Person #318 (age 10 years)
  → Death: Person #54 (age 71 years)
  → Separation: #422 and #nothing
  → Marriage: #829 and #160
  → Death: Person #604 (age 15 years)
"  → Death: Person #904, partner #84 begins waiting"
  → Death: Person #904 (age 60 years)
  → Marriage: #858 and #42
  → Death: Person #334 (age 77 years)
  → Separation: #244 and #nothing
  → Death: Person #956 (age 92 years)
  → Separation: #272 and #nothing
